country_code,name,localadmin,region,locality,lat,lon,layer,source
NL,9401,Assen,Drenthe,Assen,52.9938,6.5623,postalcode,jobport
NL,9402,Assen,Drenthe,Assen,53.0043,6.5594,postalcode,jobport
NL,9403,Assen,Drenthe,Assen,53.0145,6.5862,postalcode,jobport
NL,9404,Assen,Drenthe,Assen,52.9868,6.5763,postalcode,jobport
NL,9405,Assen,Drenthe,Assen,52.9863,6.5293,postalcode,jobport
NL,9406,Assen,Drenthe,Assen,53.0022,6.5433,postalcode,jobport
NL,9407,Assen,Drenthe,Assen,53.0177,6.5614,postalcode,jobport
NL,9408,Assen,Drenthe,Assen,53.0031,6.5116,postalcode,jobport
NL,9409,Loon,Drenthe,Assen,53.0131,6.6118,postalcode,jobport
NL,9486,Rhee,Drenthe,Assen,53.0336,6.571,postalcode,jobport
NL,9487,Ter Aard,Drenthe,Assen,53.0271,6.5446,postalcode,jobport
NL,9488,Zeijerveld,Drenthe,Assen,53.0336,6.5193,postalcode,jobport
NL,9489,Zeijerveen,Drenthe,Assen,53.0135,6.521,postalcode,jobport
NL,9492,Ubbena,Drenthe,Assen,53.0494,6.5794,postalcode,jobport
NL,7741,Coevorden,Drenthe,Coevorden,52.6665,6.7349,postalcode,jobport
NL,7742,Coevorden,Drenthe,Coevorden,52.6587,6.7543,postalcode,jobport
NL,7751,Dalen,Drenthe,Coevorden,52.6928,6.7573,postalcode,jobport
NL,7753,Dalerpeel,Drenthe,Coevorden,52.6811,6.6613,postalcode,jobport
NL,7754,Wachtum,Drenthe,Coevorden,52.725,6.748,postalcode,jobport
NL,7755,Dalerveen,Drenthe,Coevorden,52.694,6.8086,postalcode,jobport
NL,7756,Stieltjeskanaal,Drenthe,Coevorden,52.6747,6.8123,postalcode,jobport
NL,7841,Sleen,Drenthe,Coevorden,52.7696,6.8016,postalcode,jobport
NL,7842,Diphoorn,Drenthe,Coevorden,52.7706,6.8183,postalcode,jobport
NL,7843,Erm,Drenthe,Coevorden,52.7484,6.8084,postalcode,jobport
NL,7845,Holsloot,Drenthe,Coevorden,52.7225,6.8055,postalcode,jobport
NL,7846,Noord-Sleen,Drenthe,Coevorden,52.7914,6.8021,postalcode,jobport
NL,7847,'t Haantje,Drenthe,Coevorden,52.8143,6.8254,postalcode,jobport
NL,7848,Schoonoord,Drenthe,Coevorden,52.8443,6.7566,postalcode,jobport
NL,7849,De Kiel,Drenthe,Coevorden,52.8625,6.7444,postalcode,jobport
NL,7851,Zweeloo,Drenthe,Coevorden,52.7975,6.7328,postalcode,jobport
NL,7852,Wezup,Drenthe,Coevorden,52.8145,6.7187,postalcode,jobport
NL,7853,Wezuperbrug,Drenthe,Coevorden,52.8406,6.7256,postalcode,jobport
NL,7854,Aalden,Drenthe,Coevorden,52.7935,6.7139,postalcode,jobport
NL,7855,Meppen,Drenthe,Coevorden,52.7822,6.6911,postalcode,jobport
NL,7856,Benneveld,Drenthe,Coevorden,52.7754,6.7474,postalcode,jobport
NL,7861,Oosterhesselen,Drenthe,Coevorden,52.7547,6.7221,postalcode,jobport
NL,7863,Gees,Drenthe,Coevorden,52.7485,6.6893,postalcode,jobport
NL,7864,Zwinderen,Drenthe,Coevorden,52.7235,6.6735,postalcode,jobport
NL,7917,Geesbrug,Drenthe,Coevorden,52.7287,6.6277,postalcode,jobport
NL,7929,Nieuwlande Coevorden,Drenthe,Coevorden,52.7003,6.6341,postalcode,jobport
NL,7761,Schoonebeek,Drenthe,Emmen,52.6646,6.8832,postalcode,jobport
NL,7764,Zandpol,Drenthe,Emmen,52.6939,6.8642,postalcode,jobport
NL,7765,Weiteveen,Drenthe,Emmen,52.6721,6.9897,postalcode,jobport
NL,7766,Nieuw-Schoonebeek,Drenthe,Emmen,52.6476,6.9892,postalcode,jobport
NL,7811,Emmen,Drenthe,Emmen,52.7829,6.8955,postalcode,jobport
NL,7812,Emmen,Drenthe,Emmen,52.7641,6.8863,postalcode,jobport
NL,7813,Emmen,Drenthe,Emmen,52.7565,6.8656,postalcode,jobport
NL,7814,Emmen,Drenthe,Emmen,52.8013,6.8984,postalcode,jobport
NL,7815,Emmen,Drenthe,Emmen,52.7981,6.8935,postalcode,jobport
NL,7821,Emmen,Drenthe,Emmen,52.7707,6.912,postalcode,jobport
NL,7822,Emmen,Drenthe,Emmen,52.7909,6.9045,postalcode,jobport
NL,7823,Emmen,Drenthe,Emmen,52.792,6.9385,postalcode,jobport
NL,7824,Emmen,Drenthe,Emmen,52.7808,6.9298,postalcode,jobport
NL,7825,Emmen,Drenthe,Emmen,52.7562,6.9349,postalcode,jobport
NL,7826,Emmen,Drenthe,Emmen,52.7714,6.9589,postalcode,jobport
NL,7827,Emmen,Drenthe,Emmen,52.7476,6.8901,postalcode,jobport
NL,7828,Emmen,Drenthe,Emmen,52.7329,6.9078,postalcode,jobport
NL,7831,Nieuw-Weerdinge,Drenthe,Emmen,52.8526,6.98,postalcode,jobport
NL,7833,Nieuw-Amsterdam,Drenthe,Emmen,52.7124,6.8599,postalcode,jobport
NL,7844,Veenoord,Drenthe,Emmen,52.711,6.8479,postalcode,jobport
NL,7881,Klazienaveen,Drenthe,Emmen,52.7442,7.0086,postalcode,jobport
NL,7881,Emmer-Compascuum,Drenthe,Emmen,52.8089,7.0344,postalcode,jobport
NL,7884,Barger-Compascuum,Drenthe,Emmen,52.7554,7.0441,postalcode,jobport
NL,7885,Nieuw-Dordrecht,Drenthe,Emmen,52.7461,6.9636,postalcode,jobport
NL,7887,Erica,Drenthe,Emmen,52.7117,6.925,postalcode,jobport
NL,7889,Klazienaveen-Noord,Drenthe,Emmen,52.7664,7.0021,postalcode,jobport
NL,7891,Klazienaveen,Drenthe,Emmen,52.7237,6.9883,postalcode,jobport
NL,7892,Klazienaveen,Drenthe,Emmen,52.7317,6.9704,postalcode,jobport
NL,7894,Zwartemeer,Drenthe,Emmen,52.719,7.0422,postalcode,jobport
NL,7895,Roswinkel,Drenthe,Emmen,52.8399,7.031,postalcode,jobport
NL,7901,Hoogeveen,Drenthe,Hoogeveen,52.7262,6.4734,postalcode,jobport
NL,7902,Hoogeveen,Drenthe,Hoogeveen,52.7254,6.4833,postalcode,jobport
NL,7903,Hoogeveen,Drenthe,Hoogeveen,52.7333,6.5065,postalcode,jobport
NL,7904,Hoogeveen,Drenthe,Hoogeveen,52.7242,6.5116,postalcode,jobport
NL,7905,Hoogeveen,Drenthe,Hoogeveen,52.7168,6.5018,postalcode,jobport
NL,7906,Hoogeveen,Drenthe,Hoogeveen,52.7158,6.4852,postalcode,jobport
NL,7907,Hoogeveen,Drenthe,Hoogeveen,52.7165,6.472,postalcode,jobport
NL,7908,Hoogeveen,Drenthe,Hoogeveen,52.716,6.4488,postalcode,jobport
NL,7909,Hoogeveen,Drenthe,Hoogeveen,52.7227,6.4526,postalcode,jobport
NL,7911,Nieuweroord,Drenthe,Hoogeveen,52.7208,6.5696,postalcode,jobport
NL,7911,Noordscheschut,Drenthe,Hoogeveen,52.7279,6.5453,postalcode,jobport
NL,7912,Nieuweroord,Drenthe,Hoogeveen,52.7292,6.5647,postalcode,jobport
NL,7913,Hoogeveen,Drenthe,Hoogeveen,52.7114,6.5175,postalcode,jobport
NL,7913,Hollandscheveld,Drenthe,Hoogeveen,52.7029,6.5407,postalcode,jobport
NL,7913,Nieuweroord,Drenthe,Hoogeveen,52.7171,6.5717,postalcode,jobport
NL,7914,Noordscheschut,Drenthe,Hoogeveen,52.7242,6.5347,postalcode,jobport
NL,7915,Alteveer gem Hoogeveen,Drenthe,Hoogeveen,52.6816,6.501,postalcode,jobport
NL,7916,Hollandscheveld,Drenthe,Hoogeveen,52.6711,6.5921,postalcode,jobport
NL,7916,Elim,Drenthe,Hoogeveen,52.6811,6.5772,postalcode,jobport
NL,7918,Nieuwlande,Drenthe,Hoogeveen,52.694,6.6126,postalcode,jobport
NL,7931,Fluitenberg,Drenthe,Hoogeveen,52.7401,6.455,postalcode,jobport
NL,7933,Pesse,Drenthe,Hoogeveen,52.7745,6.4562,postalcode,jobport
NL,7934,Stuifzand,Drenthe,Hoogeveen,52.7518,6.5023,postalcode,jobport
NL,7936,Tiendeveen,Drenthe,Hoogeveen,52.7491,6.5438,postalcode,jobport
NL,7941,Meppel,Drenthe,Meppel,52.6962,6.191,postalcode,jobport
NL,7942,Meppel,Drenthe,Meppel,52.705,6.1904,postalcode,jobport
NL,7943,Meppel,Drenthe,Meppel,52.6962,6.2188,postalcode,jobport
NL,7944,Meppel,Drenthe,Meppel,52.6848,6.1811,postalcode,jobport
NL,7948,Meppel,Drenthe,Meppel,52.7189,6.1836,postalcode,jobport
NL,7948,Nijeveen,Drenthe,Meppel,52.734,6.1664,postalcode,jobport
NL,7949,Rogat,Drenthe,Meppel,52.6878,6.2674,postalcode,jobport
NL,7965,Broekhuizen,Drenthe,Meppel,52.6974,6.2623,postalcode,jobport
NL,7966,De Schiphorst,Drenthe,Meppel,52.6782,6.2582,postalcode,jobport
NL,9443,Schoonloo,Drenthe,Aa en Hunze,52.9098,6.7084,postalcode,jobport
NL,9444,Grolloo,Drenthe,Aa en Hunze,52.9341,6.6717,postalcode,jobport
NL,9445,Vredenheim,Drenthe,Aa en Hunze,52.9463,6.6546,postalcode,jobport
NL,9446,Amen,Drenthe,Aa en Hunze,52.9413,6.6083,postalcode,jobport
NL,9447,Papenvoort,Drenthe,Aa en Hunze,52.946,6.7134,postalcode,jobport
NL,9448,Marwijksoord,Drenthe,Aa en Hunze,52.9643,6.6561,postalcode,jobport
NL,9449,Nooitgedacht,Drenthe,Aa en Hunze,52.967,6.6717,postalcode,jobport
NL,9451,Rolde,Drenthe,Aa en Hunze,52.983,6.6518,postalcode,jobport
NL,9452,Nijlande,Drenthe,Aa en Hunze,52.9738,6.6245,postalcode,jobport
NL,9453,Eldersloo,Drenthe,Aa en Hunze,52.9643,6.6155,postalcode,jobport
NL,9454,Ekehaar,Drenthe,Aa en Hunze,52.9528,6.6014,postalcode,jobport
NL,9455,Geelbroek,Drenthe,Aa en Hunze,52.9512,6.572,postalcode,jobport
NL,9456,Eleveld,Drenthe,Aa en Hunze,52.9577,6.5829,postalcode,jobport
NL,9457,Deurze,Drenthe,Aa en Hunze,52.9829,6.6094,postalcode,jobport
NL,9458,Balloo,Drenthe,Aa en Hunze,52.9949,6.6307,postalcode,jobport
NL,9459,Balloërveld,Drenthe,Aa en Hunze,53.0231,6.636,postalcode,jobport
NL,9461,Gieten,Drenthe,Aa en Hunze,53.0026,6.7666,postalcode,jobport
NL,9462,Gasselte,Drenthe,Aa en Hunze,52.975,6.7894,postalcode,jobport
NL,9463,Eext,Drenthe,Aa en Hunze,53.0201,6.7366,postalcode,jobport
NL,9464,Eexterzandvoort,Drenthe,Aa en Hunze,53.0343,6.7846,postalcode,jobport
NL,9465,Anderen,Drenthe,Aa en Hunze,52.9999,6.6859,postalcode,jobport
NL,9466,Gasteren,Drenthe,Aa en Hunze,53.0364,6.6642,postalcode,jobport
NL,9467,Anloo,Drenthe,Aa en Hunze,53.0473,6.704,postalcode,jobport
NL,9468,Annen,Drenthe,Aa en Hunze,53.0575,6.7197,postalcode,jobport
NL,9469,Schipborg,Drenthe,Aa en Hunze,53.0732,6.6715,postalcode,jobport
NL,9511,Gieterveen,Drenthe,Aa en Hunze,53.0251,6.838,postalcode,jobport
NL,9512,Nieuwediep,Drenthe,Aa en Hunze,53.0488,6.8443,postalcode,jobport
NL,9514,Gasselternijveen,Drenthe,Aa en Hunze,52.9872,6.8505,postalcode,jobport
NL,9515,Gasselternijveen,Drenthe,Aa en Hunze,52.9872,6.8719,postalcode,jobport
NL,9515,Gasselternijveenschemond,Drenthe,Aa en Hunze,52.9972,6.9069,postalcode,jobport
NL,9654,Annerveenschekanaal,Drenthe,Aa en Hunze,53.0788,6.8002,postalcode,jobport
NL,9655,Oud Annerveen,Drenthe,Aa en Hunze,53.087,6.7634,postalcode,jobport
NL,9656,Spijkerboor,Drenthe,Aa en Hunze,53.0774,6.7658,postalcode,jobport
NL,9657,Nieuw Annerveen,Drenthe,Aa en Hunze,53.0701,6.7736,postalcode,jobport
NL,9658,Eexterveen,Drenthe,Aa en Hunze,53.0522,6.8035,postalcode,jobport
NL,9659,Eexterveenschekanaal,Drenthe,Aa en Hunze,53.0582,6.8328,postalcode,jobport
NL,7858,Eeserveen,Drenthe,Borger-Odoorn,52.8733,6.7692,postalcode,jobport
NL,7859,Eeserveen,Drenthe,Borger-Odoorn,52.8697,6.7749,postalcode,jobport
NL,7871,Klijndijk,Drenthe,Borger-Odoorn,52.8319,6.858,postalcode,jobport
NL,7872,Valthe,Drenthe,Borger-Odoorn,52.8454,6.8923,postalcode,jobport
NL,7873,Odoorn,Drenthe,Borger-Odoorn,52.8495,6.8512,postalcode,jobport
NL,7874,Odoornerveen,Drenthe,Borger-Odoorn,52.842,6.7945,postalcode,jobport
NL,7875,Exloo,Drenthe,Borger-Odoorn,52.8771,6.8678,postalcode,jobport
NL,7876,Valthermond,Drenthe,Borger-Odoorn,52.8813,6.9603,postalcode,jobport
NL,7877,2e Valthermond,Drenthe,Borger-Odoorn,52.8884,7.0167,postalcode,jobport
NL,9521,Nieuw-Buinen,Drenthe,Borger-Odoorn,52.9644,6.9433,postalcode,jobport
NL,9523,Drouwenermond,Drenthe,Borger-Odoorn,52.9809,6.9114,postalcode,jobport
NL,9524,Buinerveen,Drenthe,Borger-Odoorn,52.9351,6.8808,postalcode,jobport
NL,9525,Drouwenerveen,Drenthe,Borger-Odoorn,52.967,6.8562,postalcode,jobport
NL,9526,Bronnegerveen,Drenthe,Borger-Odoorn,52.956,6.834,postalcode,jobport
NL,9527,Bronneger,Drenthe,Borger-Odoorn,52.9476,6.8177,postalcode,jobport
NL,9528,Buinen,Drenthe,Borger-Odoorn,52.9317,6.8359,postalcode,jobport
NL,9531,Borger,Drenthe,Borger-Odoorn,52.923,6.7917,postalcode,jobport
NL,9533,Drouwen,Drenthe,Borger-Odoorn,52.9539,6.7908,postalcode,jobport
NL,9534,Westdorp,Drenthe,Borger-Odoorn,52.9061,6.7618,postalcode,jobport
NL,9535,Ellertshaar,Drenthe,Borger-Odoorn,52.8948,6.7378,postalcode,jobport
NL,9536,Ees,Drenthe,Borger-Odoorn,52.9083,6.8136,postalcode,jobport
NL,9537,Eesergroen,Drenthe,Borger-Odoorn,52.8905,6.783,postalcode,jobport
NL,9564,Zandberg,Drenthe,Borger-Odoorn,52.9179,7.0291,postalcode,jobport
NL,9571,2e Exloërmond,Drenthe,Borger-Odoorn,52.9073,6.9353,postalcode,jobport
NL,9573,1e Exloërmond,Drenthe,Borger-Odoorn,52.9339,6.9487,postalcode,jobport
NL,9574,Exloërveen,Drenthe,Borger-Odoorn,52.9027,6.9013,postalcode,jobport
NL,7705,Drogteropslagen,Drenthe,De Wolden,52.622,6.499,postalcode,jobport
NL,7921,Zuidwolde,Drenthe,De Wolden,52.6706,6.4268,postalcode,jobport
NL,7924,Veeningen,Drenthe,De Wolden,52.6636,6.3759,postalcode,jobport
NL,7925,Linde,Drenthe,De Wolden,52.6356,6.4634,postalcode,jobport
NL,7926,Kerkenveld,Drenthe,De Wolden,52.666,6.5004,postalcode,jobport
NL,7927,Alteveer,Drenthe,De Wolden,52.6776,6.4848,postalcode,jobport
NL,7932,Echten,Drenthe,De Wolden,52.7074,6.3841,postalcode,jobport
NL,7935,Eursinge,Drenthe,De Wolden,52.7773,6.4411,postalcode,jobport
NL,7957,de Wijk,Drenthe,De Wolden,52.673,6.2923,postalcode,jobport
NL,7958,Koekange,Drenthe,De Wolden,52.7034,6.3243,postalcode,jobport
NL,7961,Ruinerwold,Drenthe,De Wolden,52.7256,6.2585,postalcode,jobport
NL,7963,Ruinen,Drenthe,De Wolden,52.7615,6.3612,postalcode,jobport
NL,7964,Ansen,Drenthe,De Wolden,52.7829,6.3332,postalcode,jobport
NL,9301,Roden,Drenthe,Noordenveld,53.138,6.4224,postalcode,jobport
NL,9302,Roden,Drenthe,Noordenveld,53.1331,6.4036,postalcode,jobport
NL,9304,Lieveren,Drenthe,Noordenveld,53.1147,6.4581,postalcode,jobport
NL,9305,Roderesch,Drenthe,Noordenveld,53.1143,6.4213,postalcode,jobport
NL,9306,Alteveer,Drenthe,Noordenveld,53.1124,6.4316,postalcode,jobport
NL,9307,Steenbergen,Drenthe,Noordenveld,53.1,6.403,postalcode,jobport
NL,9311,Nieuw-Roden,Drenthe,Noordenveld,53.1304,6.395,postalcode,jobport
NL,9312,Nietap,Drenthe,Noordenveld,53.1584,6.3974,postalcode,jobport
NL,9313,Leutingewolde,Drenthe,Noordenveld,53.1545,6.428,postalcode,jobport
NL,9314,Foxwolde,Drenthe,Noordenveld,53.156,6.4532,postalcode,jobport
NL,9315,Roderwolde,Drenthe,Noordenveld,53.1698,6.4689,postalcode,jobport
NL,9321,Peize,Drenthe,Noordenveld,53.1459,6.4965,postalcode,jobport
NL,9331,Norg,Drenthe,Noordenveld,53.0691,6.457,postalcode,jobport
NL,9333,Langelo,Drenthe,Noordenveld,53.093,6.444,postalcode,jobport
NL,9334,Peest,Drenthe,Noordenveld,53.0587,6.4973,postalcode,jobport
NL,9335,Zuidvelde,Drenthe,Noordenveld,53.0395,6.4612,postalcode,jobport
NL,9336,Huis ter Heide,Drenthe,Noordenveld,53.017,6.4797,postalcode,jobport
NL,9337,Westervelde,Drenthe,Noordenveld,53.054,6.4395,postalcode,jobport
NL,9341,Veenhuizen,Drenthe,Noordenveld,53.0341,6.3983,postalcode,jobport
NL,9342,Een,Drenthe,Noordenveld,53.0853,6.3811,postalcode,jobport
NL,9343,Een-West,Drenthe,Noordenveld,53.0829,6.3341,postalcode,jobport
NL,9351,Nietap,Drenthe,Noordenveld,53.1542,6.3845,postalcode,jobport
NL,9354,Nieuw-Roden,Drenthe,Noordenveld,53.1165,6.3653,postalcode,jobport
NL,9749,Matsloot,Drenthe,Noordenveld,53.1938,6.4505,postalcode,jobport
NL,7933,Pesse,Drenthe,Westerveld,52.7883,6.4353,postalcode,jobport
NL,7963,Ruinen,Drenthe,Westerveld,52.7831,6.3641,postalcode,jobport
NL,7964,Ansen,Drenthe,Westerveld,52.789,6.3564,postalcode,jobport
NL,7971,Havelte,Drenthe,Westerveld,52.7741,6.2372,postalcode,jobport
NL,7973,Darp,Drenthe,Westerveld,52.7746,6.205,postalcode,jobport
NL,7974,Havelterberg,Drenthe,Westerveld,52.7747,6.1841,postalcode,jobport
NL,7975,Uffelte,Drenthe,Westerveld,52.7901,6.2811,postalcode,jobport
NL,7981,Diever,Drenthe,Westerveld,52.8571,6.3191,postalcode,jobport
NL,7983,Wapse,Drenthe,Westerveld,52.8581,6.264,postalcode,jobport
NL,7984,Dieverbrug,Drenthe,Westerveld,52.8473,6.3374,postalcode,jobport
NL,7985,Geeuwenbrug,Drenthe,Westerveld,52.8737,6.3669,postalcode,jobport
NL,7986,Wittelte,Drenthe,Westerveld,52.8305,6.297,postalcode,jobport
NL,7991,Dwingeloo,Drenthe,Westerveld,52.8372,6.3745,postalcode,jobport
NL,8351,Wapserveen,Drenthe,Westerveld,52.8237,6.2205,postalcode,jobport
NL,8381,Vledder,Drenthe,Westerveld,52.8556,6.2076,postalcode,jobport
NL,8382,Frederiksoord,Drenthe,Westerveld,52.8454,6.1835,postalcode,jobport
NL,8383,Nijensleek,Drenthe,Westerveld,52.8388,6.165,postalcode,jobport
NL,8384,Wilhelminaoord,Drenthe,Westerveld,52.8573,6.1619,postalcode,jobport
NL,8385,Vledderveen,Drenthe,Westerveld,52.8755,6.1872,postalcode,jobport
NL,8386,Doldersum,Drenthe,Westerveld,52.8883,6.2526,postalcode,jobport
NL,8387,Boschoord,Drenthe,Westerveld,52.8923,6.2195,postalcode,jobport
NL,8437,Zorgvlied,Drenthe,Westerveld,52.9208,6.2537,postalcode,jobport
NL,8438,Wateren,Drenthe,Westerveld,52.9164,6.2726,postalcode,jobport
NL,8439,Oude Willem,Drenthe,Westerveld,52.8932,6.3112,postalcode,jobport
NL,9417,Spier,Drenthe,Westerveld,52.8178,6.4592,postalcode,jobport
NL,9423,Hoogersmilde,Drenthe,Westerveld,52.9098,6.3685,postalcode,jobport
NL,9471,Zuidlaren,Drenthe,Tynaarlo,53.092,6.6749,postalcode,jobport
NL,9472,Zuidlaren,Drenthe,Tynaarlo,53.0776,6.6959,postalcode,jobport
NL,9473,De Groeve,Drenthe,Tynaarlo,53.1141,6.7164,postalcode,jobport
NL,9474,Zuidlaarderveen,Drenthe,Tynaarlo,53.1022,6.7501,postalcode,jobport
NL,9475,Midlaren,Drenthe,Tynaarlo,53.1125,6.6775,postalcode,jobport
NL,9481,Vries,Drenthe,Tynaarlo,53.0726,6.5768,postalcode,jobport
NL,9482,Tynaarlo,Drenthe,Tynaarlo,53.0796,6.6154,postalcode,jobport
NL,9483,Zeegse,Drenthe,Tynaarlo,53.0688,6.6508,postalcode,jobport
NL,9484,Oudemolen,Drenthe,Tynaarlo,53.0511,6.6388,postalcode,jobport
NL,9485,Taarlo,Drenthe,Tynaarlo,53.0337,6.6221,postalcode,jobport
NL,9491,Zeijen,Drenthe,Tynaarlo,53.0474,6.5448,postalcode,jobport
NL,9493,De Punt,Drenthe,Tynaarlo,53.112,6.6049,postalcode,jobport
NL,9494,Yde,Drenthe,Tynaarlo,53.1147,6.5903,postalcode,jobport
NL,9495,Winde,Drenthe,Tynaarlo,53.1273,6.5243,postalcode,jobport
NL,9496,Bunne,Drenthe,Tynaarlo,53.1139,6.5253,postalcode,jobport
NL,9497,Donderen,Drenthe,Tynaarlo,53.0952,6.5444,postalcode,jobport
NL,9761,Eelde,Drenthe,Tynaarlo,53.1367,6.5633,postalcode,jobport
NL,9765,Paterswolde,Drenthe,Tynaarlo,53.1482,6.5623,postalcode,jobport
NL,9766,Eelderwolde,Drenthe,Tynaarlo,53.1798,6.538,postalcode,jobport
NL,7910,Nieuweroord,Drenthe,Midden-Drenthe,52.7479,6.585,postalcode,jobport
NL,7928,Stuifzand,Drenthe,Midden-Drenthe,52.7718,6.4955,postalcode,jobport
NL,7937,Tiendeveen,Drenthe,Midden-Drenthe,52.7672,6.5239,postalcode,jobport
NL,7938,Nieuw-Balinge,Drenthe,Midden-Drenthe,52.7672,6.6041,postalcode,jobport
NL,9411,Beilen,Drenthe,Midden-Drenthe,52.8607,6.5115,postalcode,jobport
NL,9412,Beilen,Drenthe,Midden-Drenthe,52.8711,6.5203,postalcode,jobport
NL,9413,Beilen,Drenthe,Midden-Drenthe,52.8486,6.5105,postalcode,jobport
NL,9414,Hooghalen,Drenthe,Midden-Drenthe,52.9214,6.5411,postalcode,jobport
NL,9415,Hijken,Drenthe,Midden-Drenthe,52.8956,6.4907,postalcode,jobport
NL,9416,Oranje,Drenthe,Midden-Drenthe,52.91,6.4476,postalcode,jobport
NL,9417,Spier,Drenthe,Midden-Drenthe,52.8174,6.4778,postalcode,jobport
NL,9418,Wijster,Drenthe,Midden-Drenthe,52.8143,6.5176,postalcode,jobport
NL,9419,Drijber,Drenthe,Midden-Drenthe,52.788,6.5553,postalcode,jobport
NL,9421,Bovensmilde,Drenthe,Midden-Drenthe,52.9775,6.4799,postalcode,jobport
NL,9422,Smilde,Drenthe,Midden-Drenthe,52.9474,6.4479,postalcode,jobport
NL,9423,Hoogersmilde,Drenthe,Midden-Drenthe,52.9057,6.391,postalcode,jobport
NL,9431,Westerbork,Drenthe,Midden-Drenthe,52.8541,6.6077,postalcode,jobport
NL,9432,Zuidveld,Drenthe,Midden-Drenthe,52.8659,6.6359,postalcode,jobport
NL,9433,Zwiggelte,Drenthe,Midden-Drenthe,52.8823,6.5941,postalcode,jobport
NL,9434,Eursinge,Drenthe,Midden-Drenthe,52.8365,6.6054,postalcode,jobport
NL,9435,Bruntinge,Drenthe,Midden-Drenthe,52.819,6.5841,postalcode,jobport
NL,9436,Mantinge,Drenthe,Midden-Drenthe,52.7985,6.6125,postalcode,jobport
NL,9437,Balinge,Drenthe,Midden-Drenthe,52.8108,6.6286,postalcode,jobport
NL,9438,Garminge,Drenthe,Midden-Drenthe,52.8203,6.6237,postalcode,jobport
NL,9439,Witteveen,Drenthe,Midden-Drenthe,52.8233,6.6602,postalcode,jobport
NL,9441,Orvelte,Drenthe,Midden-Drenthe,52.8473,6.6721,postalcode,jobport
NL,9442,Elp,Drenthe,Midden-Drenthe,52.882,6.6435,postalcode,jobport
NL,9231,Surhuisterveen,Friesland,Achtkarspelen,53.1809,6.1686,postalcode,jobport
NL,9233,Boelenslaan,Friesland,Achtkarspelen,53.1607,6.1396,postalcode,jobport
NL,9281,Harkema,Friesland,Achtkarspelen,53.1856,6.1347,postalcode,jobport
NL,9283,Surhuizum,Friesland,Achtkarspelen,53.205,6.1833,postalcode,jobport
NL,9284,Augustinusga,Friesland,Achtkarspelen,53.2167,6.1611,postalcode,jobport
NL,9285,Buitenpost,Friesland,Achtkarspelen,53.2503,6.1461,postalcode,jobport
NL,9286,Twijzel,Friesland,Achtkarspelen,53.2357,6.0926,postalcode,jobport
NL,9287,Twijzelerheide,Friesland,Achtkarspelen,53.2406,6.0487,postalcode,jobport
NL,9288,Kootstertille,Friesland,Achtkarspelen,53.2157,6.0948,postalcode,jobport
NL,9289,Drogeham,Friesland,Achtkarspelen,53.201,6.1144,postalcode,jobport
NL,9871,Stroobos,Friesland,Achtkarspelen,53.2388,6.2154,postalcode,jobport
NL,9872,Stroobos,Friesland,Achtkarspelen,53.2356,6.211,postalcode,jobport
NL,9873,Gerkesklooster,Friesland,Achtkarspelen,53.2407,6.206,postalcode,jobport
NL,9161,Hollum,Friesland,Ameland,53.4436,5.6387,postalcode,jobport
NL,9162,Ballum,Friesland,Ameland,53.4462,5.6917,postalcode,jobport
NL,9163,Nes,Friesland,Ameland,53.4479,5.7734,postalcode,jobport
NL,9164,Buren,Friesland,Ameland,53.4522,5.8009,postalcode,jobport
NL,8857,Wijnaldum,Friesland,Harlingen,53.1964,5.4591,postalcode,jobport
NL,8861,Harlingen,Friesland,Harlingen,53.1751,5.4264,postalcode,jobport
NL,8862,Harlingen,Friesland,Harlingen,53.1655,5.4355,postalcode,jobport
NL,8871,Midlum,Friesland,Harlingen,53.1833,5.4674,postalcode,jobport
NL,8872,Midlum,Friesland,Harlingen,53.1825,5.4459,postalcode,jobport
NL,8411,Jubbega,Friesland,Heerenveen,52.9951,6.1218,postalcode,jobport
NL,8412,Hoornsterzwaag,Friesland,Heerenveen,53.0038,6.163,postalcode,jobport
NL,8413,Oudehorne,Friesland,Heerenveen,52.9629,6.0823,postalcode,jobport
NL,8414,Nieuwehorne,Friesland,Heerenveen,52.9507,6.0602,postalcode,jobport
NL,8415,Bontebok,Friesland,Heerenveen,52.9615,6.0339,postalcode,jobport
NL,8441,Heerenveen,Friesland,Heerenveen,52.9652,5.9175,postalcode,jobport
NL,8442,Heerenveen,Friesland,Heerenveen,52.9559,5.9281,postalcode,jobport
NL,8443,Heerenveen,Friesland,Heerenveen,52.944,5.9407,postalcode,jobport
NL,8444,Heerenveen,Friesland,Heerenveen,52.9366,5.949,postalcode,jobport
NL,8445,Heerenveen,Friesland,Heerenveen,52.9385,5.9322,postalcode,jobport
NL,8446,Heerenveen,Friesland,Heerenveen,52.9515,5.9158,postalcode,jobport
NL,8447,Heerenveen,Friesland,Heerenveen,52.9626,5.904,postalcode,jobport
NL,8448,Heerenveen,Friesland,Heerenveen,52.9609,5.9483,postalcode,jobport
NL,8449,Terband,Friesland,Heerenveen,52.9897,5.9114,postalcode,jobport
NL,8451,Oudeschoot,Friesland,Heerenveen,52.9354,5.9564,postalcode,jobport
NL,8452,Nieuweschoot,Friesland,Heerenveen,52.9323,5.928,postalcode,jobport
